"","GVKEY","fyear","ebit","leverage_ratio","cash_flow"
"19091",166563,2016,-77.9,0.279019128337409,387
"19092",166564,2008,-22.989,0.310460805084746,0.731999999999999
"19093",166564,2009,-266.829,0.746408331676278,-1.29
"19094",166564,2010,4.969,0.476206154533589,-0.454000000000001
"19095",166564,2011,-4.192,0.615463588778359,-0.0789999999999935
"19096",166564,2012,-100.524,1.44613084733094,6.771
"19097",166564,2013,5.66,1.30565693430657,0.873999999999993
"19098",166569,2008,-36.751,0.312915601023018,-7.948
"19099",166569,2009,-34.943,0.00260932157639014,4.008
"19100",166569,2010,-34.563,0.00279475155132395,-9.915
"19101",166569,2011,-30.35,0.00288434574759304,6.87499999999999
"19102",166591,2009,-6.383,0,0.662999999999999
"19103",166591,2010,-10.737,0,9.99
"19104",166591,2011,-25.106,0,11.797
"19105",166591,2012,-30.047,0.00527960012496095,2.241
"19106",166591,2013,-23.076,0.514765922700055,-15.28
"19107",166591,2014,-14.422,0.422661503973915,-5.651
"19108",166591,2015,-10.19,0,2.579
"19109",166591,2016,-6.356,0,1.173
"19110",166593,2008,18.031,0.0460022433405129,-20.553
"19111",166593,2009,19.048,0.0530253420569197,17.721
"19112",166593,2010,17.138,0.0270417950699033,90.659
"19113",166593,2011,24.082,0.0231825958687264,-110.733
"19114",166593,2012,38.891,0.0210857154224105,-33.766
"19115",166593,2013,36.49,0.0175553443044748,27.548
"19116",166593,2014,62.997,0.277234470145638,172.302
"19117",166593,2015,87.24,0.239664155217413,-87.983
"19118",166593,2016,-42.746,0.204693108869102,34.237
"19119",166622,2008,-19.177,0,-1.596
"19120",166623,2010,16.712,0,-36.798
"19121",166639,2013,237.568,0,-20.761
"19122",166689,2009,-86,0.19690576652602,53
"19123",166689,2010,41.1,0.170134638922889,98
"19124",166705,2010,321,0.0175138179733119,16.8
"19125",166705,2012,302.9,0.0152541164730202,-111.5
"19126",166705,2013,307.1,0.0149189332713785,-54.8000000000001
"19127",166705,2014,337.6,0.021126184408682,82.8
"19128",166711,2015,50.641,0.424157710291176,19.039
"19129",166711,2016,79.176,0.449704954410282,-22.427
"19130",166746,2013,266.028,0.806416766004852,-64.076
"19131",166746,2014,333.903,0.901062359472623,2.58699999999999
"19132",166746,2015,130.735,0.933885048248618,15.674
"19133",166756,2016,-17.465,0.149956938041441,0.528
"19134",166789,2009,14.058,0.558422731226442,2.37
"19135",166789,2010,11.727,0.536736047047971,2.492
"19136",166789,2011,15.639,0.352424078231029,1.774
"19137",166789,2012,26.345,0.397870006399122,0.792
"19138",166789,2013,30.515,0.344384423225676,0.400000000000013
"19139",166789,2014,41.216,0.453077013982279,0.872
"19140",166789,2015,43.687,0.519133547739279,-1.761
"19141",166789,2016,18.6,0.524492722099161,7.867
"19142",166789,2017,19.11,0.52662613243617,-1.574
"19143",170297,2012,667.3,0.248504574243491,149.4
"19144",170297,2013,228,0.253533726963679,-187.1
"19145",170297,2014,286.7,0.30735343951203,2.09999999999999
"19146",170297,2015,356.2,0.310472170931153,-17
"19147",170312,2012,-28.677,0.162837219234536,-1.616
"19148",170327,2012,-0.437,0,0.424999999999995
"19149",170335,2012,-19.574,0.0285671563147514,29.487
"19150",170335,2013,-26.376,0.397578854923328,204.532
"19151",170335,2014,-49.317,0.382616381850324,-63.449
"19152",170335,2015,-80.404,0.506512754571523,165.868
"19153",170335,2016,-71.551,0.457380934560786,-0.233999999999995
"19154",170353,2012,-1.781,0,0.968999999999999
"19155",170353,2013,-3.05,0.223750216225567,1.569
"19156",170359,2012,-0.428,0.585490208813691,-1.597
"19157",170359,2013,7.115,0.437327665441176,4.622
"19158",170359,2014,-0.895,0.393858511652783,6.274
"19159",170359,2015,4.901,0.275243954179041,26.629
"19160",170359,2016,3.395,0.412941380183012,-37.774
"19161",170360,2015,62.818,0.482978544428261,0.000999999999990564
"19162",170360,2016,41.834,0.465475016503533,0.0579999999999927
"19163",170418,2012,106.205,0.689048954774162,2.815
"19164",170420,2013,-7.843,0.115742335514985,48.64
"19165",170420,2014,-18.634,0.146884619467148,-23.905
"19166",170420,2015,-21.584,0.130369855167335,-6.095
"19167",170420,2016,-16.724,0.121058585096856,-9.957
"19168",170444,2012,-6.52,0,114.406
"19169",170444,2013,-2.338,0,-86.785
"19170",170444,2014,-22.98,0,8.707
"19171",170444,2015,-25.425,0,26.108
"19172",170444,2016,-10.49,0,20.748
"19173",170450,2013,-4.305,0,-2.141
"19174",170458,2012,-3.462,0,120.729
"19175",170458,2013,-6.732,0.00259053774511206,-38.059
"19176",170458,2014,-49.989,0.00116038474443575,-49.574
"19177",170520,2014,-59.393,0.225001614138004,16.215
"19178",170520,2015,-99.077,0,131.16
"19179",170520,2016,-184.948,0,98.889
"19180",170527,2012,154.3,0.346082055411192,56
"19181",170527,2013,138.5,0.405492544187921,344.2
"19182",170527,2014,171.3,0.498777664239241,-126.3
"19183",170527,2015,361.1,0.491019912368227,575.3
"19184",170527,2016,557.4,0.487522167382433,301.8
"19185",170527,2017,678.2,0.603799003098478,349
"19186",170615,2012,14.867,0.0309612019267349,93.592
"19187",170615,2013,4.262,0,15.085
"19188",170615,2014,-37.258,0,-78.507
"19189",170616,2012,-22.033,0,274.32
"19190",170616,2013,-75.457,0,591.501
"19191",170616,2014,-215.31,0,-509.57
"19192",170616,2015,-285.93,0,37.617
"19193",170616,2016,-332.467,0,-3.48899999999998
"19194",170617,2012,538,0.155995497583262,871
"19195",170617,2013,2921,0.0265996088292819,931
"19196",170617,2014,4982,0.00579832769261398,1115
"19197",170617,2015,6294,0.00230736535308762,747
"19198",170617,2016,12493,0.00172411138991087,4059
"19199",170617,2017,20308,0.000851829066300696,-1057
"19200",170627,2012,35.427,0.41211156703345,11.5340000000001
"19201",170627,2013,-395.606,0.726333169236077,14.285
"19202",170627,2014,264.962,0.700846153131542,-21.606
"19203",170639,2014,212.899,0.833201088127848,2.12199999999999
"19204",170639,2015,57.467,0.894840068806341,-8.971
"19205",170639,2016,95.284,0.937194606784681,86.152
"19206",170648,2012,-0.181,0,0.0270000000000011
"19207",170648,2013,-0.78,0,-0.027
"19208",170730,2013,-20.649,0.000298888136133583,32.539
"19209",170730,2014,-30.297,9.34771635289499e-05,1.975
"19210",170730,2015,-38.643,0,11.949
"19211",170730,2016,-38.575,0,0.671000000000003
"19212",170750,2012,20.007,0.000557111328314936,19.399
"19213",170750,2013,95.194,0.302310572852248,-10.8030000000001
"19214",170750,2014,212.67,0.21757523305748,14.628
"19215",170750,2015,-740.269,0.179632339186459,-10.068
"19216",170750,2016,-68.617,0.206724888217613,1646.459
"19217",170758,2012,52.07,0.0551006232693452,19.57
"19218",170758,2013,74.203,0.032689190477704,-4.871
"19219",170758,2014,95.93,0.0267403189066059,21.627
"19220",170758,2015,101.04,0.0206968675317419,22.074
"19221",170758,2016,98.672,0.013801949717804,42.59
"19222",170759,2012,-0.008,0.0192056405509882,10.082
"19223",170759,2013,-23.629,0.0427967041794493,22.437
"19224",170765,2012,-0.438,0,0.0459999999999969
"19225",170765,2013,27.27,0.193772309378198,-1.523
"19226",170765,2014,27.232,0.153475503241615,12.334
"19227",170765,2015,39.082,0.384229551643111,1.846
"19228",170765,2016,52.439,0.505654498011299,3.748
"19229",170773,2012,-121.257,0.318121310725955,23.193
"19230",170773,2013,-133.615,1.12440885517809,-19.338
"19231",170773,2014,-28.854,1.52412979938887,-8.959
"19232",170775,2013,22.092,0.452335697204585,-8.01599999999999
"19233",170775,2014,29.41,0.474969407382952,-0.0129999999999999
"19234",170775,2015,37.372,0.494950625468133,11.334
"19235",170775,2016,30.772,0.504522232361818,-14.607
"19236",170781,2012,-5.971,0.234447133730767,-31.52
"19237",170781,2013,-11.555,0.40205392951617,-21.36
"19238",170781,2014,-514.44,0.511245336975152,13.419
"19239",170781,2015,-695.146,0.886469355356776,-13.894
"19240",170841,2012,4629,0.145071037796684,3460
"19241",170841,2013,2631,0.12359934133901,1904
"19242",170841,2014,3307,0.17816622555959,-129
"19243",170841,2015,4436,0.182935364347468,-2142
"19244",170841,2016,1021,0.196271271755755,-373
"19245",170904,2012,77.822,0.095899548419682,3.962
"19246",170945,2012,-74.45,0,84.026
"19247",170945,2013,-54.833,0,-94.364
"19248",170945,2014,-142.275,0,-4.505
"19249",170945,2015,-240.28,0,-6.97
"19250",170945,2016,-276.596,0,162.925
"19251",170959,2013,-0.214,0,0.103999999999998
"19252",170961,2012,-61.483,0,20.772
"19253",170961,2013,-55.919,0.249640517654577,4.596
"19254",170969,2012,-53.915,0,85.62
"19255",170969,2013,-90.505,0,4.86499999999999
"19256",170969,2014,-142.28,0.43759046918932,126.551
"19257",170969,2015,-234.042,0.475260595187264,-26.715
"19258",170969,2016,-352.01,0.156903952515047,555.889
"19259",170994,2014,3.977,0.489271338787616,-8.321
"19260",170994,2015,3.132,0.776938391469168,-2.869
"19261",171002,2012,114.126,0,69.829
"19262",171002,2013,126.108,0,-122.668
"19263",171002,2014,143.092,0,-7.88200000000001
"19264",171002,2015,164.306,0,-22.266
"19265",171002,2016,159.123,0,74.381
"19266",171007,2012,-35.117,0,51.456
"19267",171007,2013,-65.699,0.354972631016812,247.521
"19268",171007,2014,-150.663,0.311396069972261,-107.256
"19269",171007,2015,-166.365,0.262601186905523,166.341
"19270",171007,2016,-151.819,0.249690352926368,-4.279
"19271",171022,2013,-21.979,0,42.175
"19272",171022,2014,-28.99,0,-19.193
"19273",171022,2015,-37.634,0,-11.631
"19274",171022,2016,-38.885,0,-3.06
"19275",171023,2014,86.23,0.272581470427502,4.28499999999997
"19276",171023,2015,118.244,0.404088093311607,8.361
"19277",171023,2016,119.157,0.411977388263748,17.95
"19278",171045,2013,-0.339,0,-0.3
"19279",171049,2013,217.627,0.433435425240076,-56
"19280",171049,2014,218.939,0.39346006890559,-37.067
"19281",171049,2015,237.514,0.434240408050072,-24.214
"19282",171049,2016,129.946,0.412327767052609,-8.11599999999993
"19283",171059,2012,237.789,0.22224482033619,19.2
"19284",171067,2012,3.891,0,282.125
"19285",171067,2013,-18.621,0,-12.028
"19286",171067,2014,-70.234,0.315783386293631,343.198
"19287",171067,2015,-133.536,0,-277.998
"19288",171067,2016,-190.1,0.184050412863972,358.6
"19289",171067,2017,-155.4,0.152604484774452,9.89999999999998
"19290",171097,2012,-28.533,0.236270603859074,42.835
"19291",171097,2013,-13.417,0.0580484005641353,24.379
"19292",171097,2014,27.294,0.10045672224193,28.564
"19293",171111,2016,-8.714,0,-8.799
"19294",171140,2013,-1.074,1.32881536110557e-05,-1.029
"19295",171140,2014,-3.221,0,0.0279999999999998
"19296",171187,2014,-8.826,0,-2.894
"19297",171187,2015,-10.237,0,-3.379
"19298",171187,2016,-9.015,0,7.789
"19299",174022,2016,559,0.472577819700849,-138
"19300",174024,2008,-855.496,0,670.561
"19301",174024,2009,649.379,0,1047.049
"19302",174024,2010,58.601,0,-549.47
"19303",174024,2011,142.026,0,-684.346
"19304",174024,2012,-131.522,0,180.397
"19305",174024,2013,73.968,0,-448.13
"19306",174024,2014,-489.273,0,568.196
"19307",174024,2015,-1288.413,0,1586.106
"19308",174024,2016,666.553,0,195.341
"19309",174049,2008,7.301,0.450440391392554,0.149000000000001
"19310",174049,2009,-2.129,0.393180901917871,-12.211
"19311",174049,2010,-1.7,0.296613627090983,14.595
"19312",174049,2011,-1.403,0.318899429411559,-11.072
"19313",174049,2012,12.574,0.265360855381872,7.803
"19314",174049,2013,27.158,0.493226160682364,11.461
"19315",174049,2014,39.606,0.621506404190551,12.265
"19316",174066,2009,-8.216,0.355072060541984,-2.019
"19317",174077,2008,20.506,0,16.432
"19318",174077,2009,31.849,0,62.513
"19319",174077,2010,35.771,0,45.134
"19320",174077,2011,49.299,0,80.701
"19321",174077,2012,80.895,0,138.059
"19322",174077,2013,100.42,0,24.901
"19323",174077,2014,42.925,0,-99.834
"19324",174077,2015,1.999,0,-47.746
"19325",174077,2016,0.229,0,49.559
"19326",174115,2008,-119.463,0.282481627415005,-12.215
"19327",174115,2009,-73.856,0,-6.582
"19328",174115,2010,-13.293,0.0116059355046701,6.44
"19329",174115,2011,-2.282,0,1.342
"19330",174115,2012,0.22,0,0.871999999999999
"19331",174115,2013,-1.538,0,-2.435
"19332",174115,2014,-3.632,0,-0.161
"19333",174115,2015,-8.508,0,-3.313
"19334",174116,2008,-16.224,0,-31.284
"19335",174118,2008,-4.104,0.000330333709647559,-22.429
"19336",174118,2009,-16.387,0.00057817254114059,-42.299
"19337",174118,2010,12.706,0.211536590000139,-9.776
"19338",174118,2011,25.411,0.192881761300038,63.465
"19339",174118,2012,21.448,0.424973180959811,224.358
"19340",174118,2013,-5.565,0.483556692418372,-222.303
"19341",174121,2008,76.083,0.500497540175915,41.597
"19342",174121,2009,13.105,0.55329811415489,-52.658
"19343",174121,2010,18.101,0.606191816673282,52.369
"19344",174121,2011,11.127,0.617850213239518,-71.474
"19345",174121,2012,-17.495,0.51226643492445,188.119
"19346",174121,2013,29.474,0.508562658990562,-149.59
"19347",174121,2014,1.234,0.519512051019942,-37.643
"19348",174121,2015,5.953,0.545789788488619,10.211
"19349",174134,2013,-45.398,0.000322574274372461,12.689
"19350",174134,2014,-99.413,0,34.684
"19351",174134,2015,-167.13,0.257058316872305,8.913
"19352",174134,2016,-129.574,0.364647570959179,1.883
"19353",174135,2008,66.791,0.0113471116363757,-1.44900000000001
"19354",174135,2009,62.071,0,-1.41999999999999
"19355",174135,2010,63.675,0,4.93300000000001
"19356",174135,2011,62.485,0,-3.95
"19357",174135,2012,-7.915,0,1.24299999999999
"19358",174135,2013,-9.846,0,-0.994000000000002
"19359",174135,2014,61.984,0,1.237
"19360",174135,2015,76.335,0,-2.806
"19361",174136,2008,-27.93,0.162003060086616,2.089
"19362",174136,2009,-25.266,0.281405312767781,-1.348
"19363",174136,2010,-25.298,0.00805357602816176,15.661
"19364",174136,2011,-44.347,0.00447779256928476,-9.263
"19365",174158,2008,-27.951,0,-10.231
"19366",174160,2008,-26.066,0.0331659002476123,19.838
"19367",174160,2009,-40.307,0.00561518547914519,67.561
"19368",174160,2010,-41.849,0.00215019149498151,-11.987
"19369",174160,2011,-81.56,0.0015050430172743,35.994
"19370",174169,2008,-184.508,0.620589953560218,-6.709
"19371",174169,2009,-55.999,0.791121666527404,-0.0349999999999966
"19372",174169,2010,25.562,0.743740589658152,-0.0919999999999987
"19373",174169,2011,24.893,0.754288616216458,0.0120000000000005
"19374",174169,2012,8.138,0.40358815915414,2.45699999999991
"19375",174169,2013,-987.314,0.594645263102281,0.327999999999975
"19376",174169,2014,-55.729,0.582290862890912,40.8789999999999
"19377",174169,2015,-2743.419,0.830845013085872,-35.6869999999999
"19378",174169,2016,-1236.333,0.730980472390825,-8.00200000000001
"19379",174222,2011,226.438,0.457028775893931,112.822
"19380",174222,2012,257.863,0.577334108673376,5.87099999999998
"19381",174222,2013,288.763,0.566062590232758,4.71899999999999
"19382",174222,2014,317.358,0.572488113645727,-48.138
"19383",174222,2015,361.827,0.767454386277145,53.243
"19384",174222,2016,390.502,0.754523945414581,101.211
"19385",174310,2008,450,0,-676
"19386",174310,2009,495,0,-211
"19387",174310,2010,477,0.0186450064611409,-184
"19388",174310,2011,426,0.0172748105059052,185
"19389",174314,2016,67.704,0.324099544709565,37.285
"19390",174314,2017,50.586,0.558172338728675,-18.218
"19391",174316,2008,246.492,0.447341589906766,-33.205
"19392",174316,2009,295.581,0.432136044268136,-23.707
"19393",174317,2008,6.755,0,-67.127
"19394",174317,2009,12.807,0,-27.932
"19395",174317,2010,61.507,0,97.867
"19396",174317,2011,101.653,0,48.453
"19397",174317,2012,99.301,0.282631021780443,62.2869999999999
"19398",174317,2013,28.059,0.276665552978028,-74.213
"19399",174317,2014,70.227,0.26473043174938,94.602
"19400",174355,2011,29.586,0,36.759
"19401",174355,2012,0.732,0,3.512
"19402",174389,2008,20.76,0,12.694
"19403",174389,2009,25.84,0.000606924835599972,37.199
"19404",174389,2010,33.159,0,-3.258
"19405",174390,2008,-1.186,0.00143384988694645,9.57
"19406",174390,2009,3.832,0.00330369381084596,7.246
"19407",174390,2010,6.316,0,-0.518000000000001
"19408",174390,2011,5.199,0,-2.452
"19409",174390,2012,4.092,0,-3.633
"19410",174390,2013,4.575,0,-1.761
"19411",174393,2009,-13.323,0.0321244080929832,5.656
"19412",174393,2010,-8.468,0,-5.208
"19413",174393,2011,-7.09,0.0307385648342425,0.750999999999999
"19414",174401,2008,-19.06,0,-3.01
"19415",174401,2009,-11.992,0,-2.003
"19416",174401,2010,-2.599,0,6.602
"19417",174401,2011,-1.079,0,-1.387
"19418",174401,2012,0.408,0,-4.276
"19419",174401,2013,0.196,0,5.106
"19420",174401,2014,-0.24,0.108674745143297,-6.233
"19421",174428,2010,0.027,0.246977693228192,-2.736
"19422",174428,2011,3.202,0.381928326973762,-4.215
"19423",174449,2008,2.221,0.0407904954185433,128.271
"19424",174449,2009,-16.312,0.0335234604715164,-96.198
"19425",174449,2010,-23.36,0.0368628730523829,1.146
"19426",174449,2011,2.917,0.0376422430837275,-11.63
"19427",174449,2012,8.914,0.0467810295433578,2.38599999999999
"19428",174449,2013,9.111,0.0745723852075937,-0.301999999999996
"19429",174449,2014,11.319,0.0953549865280419,-1.482
"19430",174449,2015,9.474,0.0893264789417199,-5.384
"19431",174449,2016,15.176,0.0701551268346701,4.10299999999999
"19432",174454,2008,11.154,0,-1.831
"19433",174471,2008,14.528,0,29.047
"19434",174471,2009,-9.023,0,-28.533
"19435",174490,2008,1153.6,0.672031263656,224.6
"19436",174490,2009,988.5,0.6883460537538,766.3
"19437",174490,2010,1115.3,0.645234593128231,-1020.6
"19438",174490,2011,1024.4,0.635793247684494,184.7
"19439",174490,2012,980.3,0.643434415677299,-95
"19440",174490,2013,1047.8,0.653526322835934,-83.8
"19441",174490,2014,583.4,0.68467915742445,-20.4000000000001
"19442",174490,2015,625.1,0.82469384331488,3.49999999999989
"19443",174490,2016,549.5,0.838079864061173,27.8
"19444",174507,2009,-52.624,0.312563759245091,-4.665
"19445",174507,2010,-63.699,0.0896956712725703,68.673
"19446",174507,2011,-91.604,0.0150169855695247,39.374
"19447",174531,2009,50.9,0.545553822152886,48.4
"19448",174531,2010,35.9,0.48095804819994,-4.2
"19449",174531,2011,47.9,0.45372526193248,5.6
"19450",174531,2012,43.9,0.438909201706277,-8.7
"19451",174541,2008,19.605,0.00105585804225008,-23.545
"19452",174541,2009,9.456,0.174136653216449,-0.977
"19453",174541,2010,15.206,0.169431097615433,2.389
"19454",174541,2011,23.567,0.131103696468722,8.32299999999999
"19455",174541,2012,28.276,0.124462894738858,4.289
"19456",174541,2013,4.918,0.112255904416538,1.19600000000001
"19457",174541,2014,19.764,0.165606336633663,5.031
"19458",174541,2015,28.552,0.163127992150766,9.982
"19459",174541,2016,35.665,0.18184125523055,0.776
"19460",174647,2008,46.625,0.109339026735613,-194.058
"19461",174647,2009,96.921,0.101696241411436,-5.71900000000001
"19462",174647,2011,89.795,0.060825480690235,26.813
"19463",174647,2012,76.971,0.0491763396499079,18.585
"19464",174647,2013,54.885,0.0436124991697695,-15.208
"19465",174648,2008,-68.439,4.36468388776943e-05,0.235999999999999
"19466",174648,2009,-27.54,2.78820774006469e-05,0.366
"19467",174648,2010,13.191,0,0.136000000000003
"19468",174648,2011,16.575,0,0.219000000000001
"19469",174648,2012,-11.151,0.00496816515531545,0.193
"19470",174648,2013,-2.833,0.00175901495162709,0.561999999999999
"19471",174648,2014,-6.984,0.00132278123233465,-0.208
"19472",174656,2008,428.554,0.33200501255394,-3.38300000000001
"19473",174656,2009,-76.946,0.283608206677832,3.22
"19474",174656,2010,64.458,0.273611557963637,-2.13600000000002
"19475",174656,2011,152.885,0.352066135558331,1.69800000000004
"19476",174656,2012,21.486,0.377533275664433,-0.820999999999998
"19477",174656,2013,41.761,0.450321260582582,-2.04900000000015
"19478",174656,2014,558.608,0.438860096979263,10.17
"19479",174656,2015,-2270.435,0.620053681831504,-2.16400000000004
"19480",174656,2016,-583.707,0.291915892664834,60.66
"19481",174663,2008,66.655,0.340794174881169,1.53999999999999
"19482",174663,2009,79.712,0.246184853436543,2.07700000000001
"19483",174700,2008,36.708,0.560827139854005,40.119
"19484",174700,2009,61.285,0.572528758232281,4.447
"19485",174700,2010,68.466,0.543075486584399,-2.45
"19486",174700,2011,63.236,0.514735480849569,-2.54600000000001
"19487",174700,2012,61.49,0.471047273371105,0.330999999999989
"19488",174729,2009,653,0.376603934987169,19
"19489",174729,2010,680,0.397621070518267,-2
"19490",174729,2011,834,0.444973955447191,-6
"19491",174729,2015,1106,0.524804446274187,14
"19492",174729,2016,1168,0.561360627355128,34
"19493",174744,2011,78.43,0.0955009237326465,45.411
"19494",174744,2016,287.218,0.111076153821166,135.107
"19495",174871,2008,-29.75,0.0182545713607219,-10.082
"19496",174876,2009,79.397,0.285994872806153,25.519
"19497",174876,2010,116.442,0.230894881592932,78.531
"19498",174876,2011,157.57,0,100.398
"19499",174876,2012,175.745,0.0505026985000007,-196.227
"19500",174876,2013,198.318,0.0432979621138517,87.107
"19501",174876,2014,226.2,0.0437327443401436,156.8
"19502",174876,2015,253.9,0.0301739998948641,155.7
"19503",175004,2011,2.593,0.0258965658901754,17.845
"19504",175004,2012,9.317,0.0237031233374926,0.430000000000001
"19505",175006,2008,92.576,0.476533043535936,31.408
"19506",175006,2009,-2.714,0.332707212144915,-22.822
"19507",175006,2010,24.958,0.416342415068501,4.32100000000001
"19508",175006,2011,35.314,0.475744599705275,7.185
"19509",175006,2012,-34.039,0.41600279653377,-22.826
"19510",175006,2013,-51.012,0.444582565942685,4.21199999999996
"19511",175006,2014,-56.642,0.458113829654327,-3.44300000000001
"19512",175006,2015,-221.35,0.357981536721214,12.16
"19513",175006,2016,-220.18,0.377744169980769,-14.858
"19514",175007,2008,55.848,0.152661943128856,-47.116
"19515",175007,2009,122.253,0.0916801930994178,-6.91399999999999
"19516",175007,2010,104.656,0.0561298791460023,23.054
"19517",175007,2011,85.444,0.20667908985303,37.447
"19518",175007,2012,132.304,0.18899164864682,-61.183
"19519",175007,2013,154.737,0.251883752906661,8.15400000000002
"19520",175007,2014,223.919,0.478542987045995,-8.101
"19521",175007,2015,371.702,0.474732588472562,-2.49799999999999
"19522",175007,2016,370.558,0.483540084327605,-22.401
"19523",175008,2008,-43.956,0.00927213002725727,-16.115
"19524",175008,2009,-5.828,0.0457069228066065,-8.734
"19525",175008,2010,-55.838,0.0207637358731964,10.233
"19526",175008,2011,-50.887,0.0149580915538362,-3.904
"19527",175008,2012,-52.931,0.00633129859748565,8.303
"19528",175008,2013,-61.693,0.113457664056192,9.669
"19529",175008,2014,-68.664,0.0683440731162516,-19.566
"19530",175008,2015,-122.945,0.0457967115228802,45.411
"19531",175008,2016,-168.561,0.149247958952399,117.672
"19532",175013,2012,-11.826,0,19.564
"19533",175013,2013,-9.46,0,1.43
"19534",175064,2011,-20.165,0,11.537
"19535",175064,2012,-37.235,0,-0.829000000000001
"19536",175064,2013,-62.311,0,5.714
"19537",175064,2014,-94.278,0.937453127343633,128.34
"19538",175064,2015,-99.822,1.30460022945078,-84.817
"19539",175064,2016,-145.286,0.25224814138806,20.734
"19540",175079,2009,61.377,0.000828189423008175,45.006
"19541",175079,2010,71.301,0.0054136754148523,8.657
"19542",175079,2011,56.981,0,21.266
"19543",175079,2012,74.489,0,39.24
"19544",175085,2008,31.886,0.591927633391496,-8.869
"19545",175087,2010,63.8,0.464788732394366,10.6
"19546",175087,2011,136.763,0.475832656376929,-4.49999999999999
"19547",175087,2012,119.2,0.449845602151609,3.2
"19548",175092,2008,31.382,0.0710144512866488,13.401
"19549",175092,2009,70.611,0.061345395143198,-17.558
"19550",175110,2008,325.998,0.582442447170129,67.401
"19551",175110,2009,284.035,0.553272726619661,61.7189999999999
"19552",175110,2010,250.836,0.557300909497086,97.291
"19553",175110,2011,299.385,0.571641197681904,55.565
"19554",175110,2012,331.033,0.619163271485988,322.695
"19555",175110,2013,345.034,0.597796859287259,36.396
"19556",175110,2014,445.017,0.609674975786946,-484.957
"19557",175110,2015,414.977,0.615095607829815,-13.7520000000001
"19558",175110,2016,390.786,0.622008747126334,299.675
"19559",175111,2009,20.125,0,-35.252
"19560",175111,2010,66.398,0,1.198
"19561",175111,2011,74.474,0,68.734
"19562",175111,2012,-5.481,0,-105.022
"19563",175131,2008,-185.763,0,-175.757
"19564",175131,2009,-20.387,0,67.705
"19565",175131,2010,-40.462,0,-39.429
"19566",175153,2008,-26.515,0.142116213404666,-11.858
"19567",175153,2009,-26.705,0.126353624961762,-7.665
"19568",175157,2008,200.046,0.450849124762205,-50.636
"19569",175157,2009,-146.421,0.491669968872366,-15.184
"19570",175157,2010,-8.28,0.39276802897887,1.31700000000001
"19571",175157,2011,111.038,0.381022423751814,-3.17199999999998
"19572",175157,2012,-74.412,0.502613093100214,-0.851999999999947
"19573",175157,2013,-213.484,0.588499447721558,0.0510000000000161
"19574",175157,2014,-287.055,0.33155141481225,1.26700000000007
"19575",175163,2008,272.821,0.373239625037564,5.13
"19576",175236,2011,36.443,0.106306250770559,4.295
"19577",175236,2012,60.532,0.0811812023708721,14.312
"19578",175263,2010,1359.6,0.41490944862029,472.2
"19579",175263,2011,1457.3,0.362319319948401,-786.5
"19580",175263,2015,1155.8,0.341012168433962,-467.3
"19581",175263,2016,1105,0.29577689073846,-438.4
"19582",175271,2008,18.581,0.280029360254807,-12.434
"19583",175271,2009,7.157,0.275300465751916,5.082
"19584",175271,2010,-265.36,0.429266059103432,-3.445
"19585",175271,2011,29.472,0.294341112633336,9.28400000000001
"19586",175271,2012,-80.957,0.368385506661638,-15.201
"19587",175271,2013,-21.899,0.290489477634602,2.935
"19588",175271,2014,11.313,0.244810027418723,-0.655999999999999
"19589",175271,2015,-123.593,0.226028800716532,2.33300000000004
"19590",175271,2016,-25.683,0.280379095987623,-5.614
"19591",175308,2008,31.071,0,-14.476
"19592",175308,2009,3.003,0,-36.236
"19593",175308,2010,-0.153,0.428483382795281,-16.841
"19594",175308,2011,-28.789,0.37841834370974,-0.170999999999999
"19595",175308,2012,8.317,0.413557544837084,2.965
"19596",175308,2013,9.196,0.384893373146532,-8.718
"19597",175308,2014,32.862,0.182363993388617,28.424
"19598",175319,2008,410.287,0.615879123351148,-104.589
"19599",175319,2009,332.604,0.568825671173018,-28.514
"19600",175319,2010,404.188,0.549006306592978,4.744
"19601",175319,2011,473.281,0.489435440676794,-7.19499999999999
"19602",175319,2012,440.115,0.410644050995402,7.96400000000006
"19603",175319,2013,595.976,0.403122408343374,87.6449999999999
"19604",175319,2014,762.887,0.352238824263216,126.01
"19605",175319,2015,861.178,0.446158240553547,83.189
"19606",175319,2016,914.168,0.527166795942056,150.02
"19607",175342,2008,23.883,0,-11.269
"19608",175342,2016,-10.135,0,-0.872
"19609",175347,2008,-10.382,0.698755288491017,3.07
"19610",175347,2009,-15.709,0.602139828699883,7.351
"19611",175347,2010,-14.277,0.0155812414074036,-7.668
"19612",175376,2008,3.319,0.000458642845814563,-34.418
"19613",175376,2009,9.175,5.52866983889456e-05,44.648
"19614",175376,2010,24.075,1.7450484250938e-05,119.432
"19615",175376,2011,17.591,0,-72.329
"19616",175376,2012,40.713,0,65.173
"19617",175376,2014,6.245,0.251410741601978,-118.541
"19618",175376,2015,8.265,0.316822827374845,-91.68
"19619",175376,2016,49.11,0.334944829939711,0.36099999999999
"19620",175399,2008,175.225,0.804000253518402,16.863
"19621",175399,2009,158.982,0.570640353896559,110.273
"19622",175402,2008,-1.175,0.0116009280742459,-2.648
"19623",175402,2009,-0.822,0,0.114
"19624",175404,2008,439.674,0.0938613441841152,332.175
"19625",175404,2009,693.515,0.052233877651431,-48.518
